transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud,type
TXN_6466,ACC_21,ACC_578,98.83,2025-10-31 15:26:46.035618,0,TRANSFER
TXN_567,ACC_3,ACC_760,10.3,2025-10-31 15:28:17.035618,0,TRANSFER
TXN_3863,ACC_542,ACC_122,9.28,2025-10-31 15:31:38.035618,0,TRANSFER
TXN_4265,ACC_508,ACC_553,65.86,2025-10-31 15:33:33.035618,0,TRANSFER
TXN_9259,ACC_557,ACC_863,31.96,2025-10-31 15:37:45.035618,0,TRANSFER
TXN_7348,ACC_630,ACC_27,113.09,2025-10-31 15:37:51.035618,0,TRANSFER
TXN_6102,ACC_491,ACC_862,20.32,2025-10-31 15:39:22.035618,0,TRANSFER
TXN_5585,ACC_873,ACC_938,21.27,2025-10-31 15:40:16.035618,0,TRANSFER
TXN_2862,ACC_357,ACC_477,6.65,2025-10-31 15:41:13.035618,0,TRANSFER
TXN_1062,ACC_615,ACC_66,18.71,2025-10-31 15:47:22.035618,0,TRANSFER
TXN_940,ACC_183,ACC_630,2.08,2025-10-31 15:47:57.035618,0,TRANSFER
TXN_1876,ACC_119,ACC_604,36.95,2025-10-31 15:48:00.035618,0,TRANSFER
TXN_5545,ACC_330,ACC_985,19.87,2025-10-31 15:50:37.035618,0,TRANSFER
TXN_8286,ACC_534,ACC_512,149.34,2025-10-31 15:55:07.035618,0,TRANSFER
TXN_3236,ACC_160,ACC_786,77.87,2025-10-31 15:56:19.035618,0,TRANSFER
TXN_4435,ACC_59,ACC_802,21.06,2025-10-31 15:58:58.035618,0,TRANSFER
TXN_7063,ACC_774,ACC_287,4.58,2025-10-31 15:59:23.035618,0,TRANSFER
TXN_5182,ACC_583,ACC_143,93.56,2025-10-31 16:00:31.035618,0,TRANSFER
TXN_9051,ACC_951,ACC_956,4.58,2025-10-31 16:03:46.035618,0,TRANSFER
TXN_9249,ACC_618,ACC_429,475.61,2025-10-31 16:12:35.035618,0,TRANSFER
TXN_4510,ACC_730,ACC_669,11.0,2025-10-31 16:16:39.035618,0,TRANSFER
TXN_6281,ACC_794,ACC_984,11.19,2025-10-31 16:18:58.035618,0,TRANSFER
TXN_1132,ACC_576,ACC_314,10.17,2025-10-31 16:23:51.035618,0,TRANSFER
TXN_4827,ACC_242,ACC_454,8.24,2025-10-31 16:33:18.035618,0,TRANSFER
TXN_8203,ACC_194,ACC_216,19.49,2025-10-31 16:41:27.035618,0,TRANSFER
TXN_874,ACC_520,ACC_767,9.88,2025-10-31 16:48:01.035618,0,TRANSFER
TXN_8540,ACC_77,ACC_355,5.43,2025-10-31 17:03:21.035618,0,TRANSFER
TXN_6097,ACC_107,ACC_48,42.14,2025-10-31 17:10:35.035618,0,TRANSFER
TXN_5345,ACC_282,ACC_973,15.33,2025-10-31 17:15:21.035618,0,TRANSFER
TXN_1622,ACC_406,ACC_864,4.69,2025-10-31 17:16:21.035618,0,TRANSFER
TXN_8303,ACC_534,ACC_443,13.26,2025-10-31 17:24:20.035618,0,TRANSFER
TXN_4354,ACC_789,ACC_541,10.51,2025-10-31 17:37:33.035618,0,TRANSFER
TXN_5535,ACC_861,ACC_705,6.13,2025-10-31 17:39:22.035618,0,TRANSFER
TXN_9598,ACC_535,ACC_503,240.13,2025-10-31 17:40:22.035618,0,TRANSFER
TXN_9596,ACC_954,ACC_907,61.04,2025-10-31 17:47:16.035618,0,TRANSFER
TXN_77,ACC_289,ACC_607,40.64,2025-10-31 17:54:00.035618,0,TRANSFER
TXN_9136,ACC_864,ACC_463,60.2,2025-10-31 17:57:35.035618,0,TRANSFER
TXN_8960,ACC_400,ACC_602,17.67,2025-10-31 17:58:11.035618,0,TRANSFER
TXN_1982,ACC_838,ACC_110,9.55,2025-10-31 18:01:07.035618,0,TRANSFER
TXN_7511,ACC_600,ACC_397,2.76,2025-10-31 18:03:30.035618,0,TRANSFER
TXN_9468,ACC_61,ACC_384,19.34,2025-10-31 18:04:44.035618,0,TRANSFER
TXN_4967,ACC_354,ACC_99,25.73,2025-10-31 18:05:30.035618,0,TRANSFER
TXN_7225,ACC_671,ACC_835,10.45,2025-10-31 18:05:59.035618,0,TRANSFER
TXN_9060,ACC_433,ACC_10,26.82,2025-10-31 18:06:16.035618,0,TRANSFER
TXN_852,ACC_459,ACC_349,17.28,2025-10-31 18:09:59.035618,0,TRANSFER
TXN_1002,ACC_580,ACC_223,15.89,2025-10-31 18:13:46.035618,0,TRANSFER
TXN_6677,ACC_809,ACC_168,3.9,2025-10-31 18:13:54.035618,0,TRANSFER
TXN_645,ACC_872,ACC_337,4.14,2025-10-31 18:14:11.035618,0,TRANSFER
TXN_4023,ACC_683,ACC_219,29.86,2025-10-31 18:15:12.035618,0,TRANSFER
TXN_9268,ACC_627,ACC_593,3.69,2025-10-31 18:24:40.035618,0,TRANSFER
TXN_785,ACC_631,ACC_528,25.93,2025-10-31 18:27:38.035618,0,TRANSFER
TXN_3703,ACC_58,ACC_482,24.08,2025-10-31 18:27:55.035618,0,TRANSFER
TXN_4689,ACC_537,ACC_949,13.98,2025-10-31 18:32:32.035618,0,TRANSFER
TXN_7974,ACC_228,ACC_538,11.57,2025-10-31 18:43:05.035618,0,TRANSFER
TXN_8020,ACC_554,ACC_852,3.53,2025-10-31 18:54:37.035618,0,TRANSFER
TXN_5820,ACC_576,ACC_469,45.2,2025-10-31 18:58:50.035618,0,TRANSFER
TXN_1722,ACC_545,ACC_113,37.14,2025-10-31 19:00:48.035618,0,TRANSFER
TXN_3418,ACC_46,ACC_856,36.33,2025-10-31 19:05:28.035618,0,TRANSFER
TXN_2913,ACC_148,ACC_445,10.73,2025-10-31 19:14:18.035618,0,TRANSFER
TXN_5251,ACC_595,ACC_484,12.89,2025-10-31 19:24:16.035618,0,TRANSFER
TXN_2770,ACC_893,ACC_488,3.69,2025-10-31 19:27:54.035618,0,TRANSFER
TXN_308,ACC_100,ACC_106,6.72,2025-10-31 19:28:56.035618,0,TRANSFER
TXN_4787,ACC_813,ACC_957,9.02,2025-10-31 19:35:22.035618,0,TRANSFER
TXN_2377,ACC_985,ACC_103,24.25,2025-10-31 19:42:03.035618,0,TRANSFER
TXN_6745,ACC_119,ACC_439,28.55,2025-10-31 19:44:43.035618,0,TRANSFER
TXN_7728,ACC_326,ACC_56,26.27,2025-10-31 19:57:03.035618,0,TRANSFER
TXN_5582,ACC_387,ACC_705,4.59,2025-10-31 19:57:32.035618,0,TRANSFER
TXN_7893,ACC_970,ACC_771,93.09,2025-10-31 20:02:16.035618,0,TRANSFER
TXN_6446,ACC_76,ACC_186,13.76,2025-10-31 20:15:25.035618,0,TRANSFER
TXN_5467,ACC_649,ACC_190,53.36,2025-10-31 20:19:31.035618,0,TRANSFER
TXN_2878,ACC_13,ACC_16,242.57,2025-10-31 20:19:45.035618,0,TRANSFER
TXN_4384,ACC_141,ACC_602,46.05,2025-10-31 20:21:10.035618,0,TRANSFER
TXN_2198,ACC_204,ACC_428,12.95,2025-10-31 20:22:39.035618,0,TRANSFER
TXN_8744,ACC_544,ACC_527,38.47,2025-10-31 20:22:43.035618,0,TRANSFER
TXN_7011,ACC_316,ACC_680,9.46,2025-10-31 20:23:34.035618,0,TRANSFER
TXN_3644,ACC_521,ACC_161,10.89,2025-10-31 20:26:37.035618,0,TRANSFER
TXN_8631,ACC_875,ACC_389,37.98,2025-10-31 20:28:34.035618,0,TRANSFER
TXN_9545,ACC_178,ACC_69,22.73,2025-10-31 20:31:40.035618,0,TRANSFER
TXN_2002,ACC_950,ACC_133,26.96,2025-10-31 20:34:16.035618,0,TRANSFER
TXN_8974,ACC_35,ACC_444,2.93,2025-10-31 20:35:47.035618,0,TRANSFER
TXN_7416,ACC_618,ACC_280,5.45,2025-10-31 20:38:40.035618,0,TRANSFER
TXN_7972,ACC_648,ACC_38,17.68,2025-10-31 20:39:51.035618,0,TRANSFER
TXN_8268,ACC_472,ACC_191,87.73,2025-10-31 20:41:46.035618,0,TRANSFER
TXN_5814,ACC_420,ACC_699,4.72,2025-10-31 20:42:09.035618,0,TRANSFER
TXN_7124,ACC_989,ACC_829,41.5,2025-10-31 20:43:16.035618,0,TRANSFER
TXN_4949,ACC_864,ACC_865,49.53,2025-10-31 20:49:09.035618,0,TRANSFER
TXN_6401,ACC_973,ACC_576,21.24,2025-10-31 20:50:13.035618,0,TRANSFER
TXN_80,ACC_307,ACC_406,6.11,2025-10-31 21:09:28.035618,0,TRANSFER
TXN_6749,ACC_46,ACC_966,82.3,2025-10-31 21:14:56.035618,0,TRANSFER
TXN_7450,ACC_652,ACC_401,40.3,2025-10-31 21:18:59.035618,0,TRANSFER
TXN_1956,ACC_987,ACC_103,10.85,2025-10-31 21:26:38.035618,0,TRANSFER
TXN_9786,ACC_649,ACC_503,4.22,2025-10-31 21:27:01.035618,0,TRANSFER
TXN_6962,ACC_54,ACC_802,17.76,2025-10-31 21:27:38.035618,0,TRANSFER
TXN_8000,ACC_373,ACC_476,21.88,2025-10-31 21:28:05.035618,0,TRANSFER
TXN_1858,ACC_245,ACC_351,33.91,2025-10-31 21:29:06.035618,0,TRANSFER
TXN_7860,ACC_460,ACC_464,24.1,2025-10-31 21:29:31.035618,0,TRANSFER
TXN_4347,ACC_401,ACC_675,78.66,2025-10-31 21:32:23.035618,0,TRANSFER
TXN_7442,ACC_776,ACC_608,37.24,2025-10-31 21:40:40.035618,0,TRANSFER
TXN_6161,ACC_693,ACC_115,119.75,2025-10-31 21:42:03.035618,0,TRANSFER
TXN_8959,ACC_261,ACC_811,11.85,2025-10-31 21:48:19.035618,0,TRANSFER
TXN_6770,ACC_607,ACC_559,5.31,2025-10-31 21:49:19.035618,0,TRANSFER
TXN_2664,ACC_909,ACC_15,52.42,2025-10-31 21:52:15.035618,0,TRANSFER
TXN_8700,ACC_778,ACC_491,35.34,2025-10-31 21:53:41.035618,0,TRANSFER
TXN_4058,ACC_218,ACC_76,33.88,2025-10-31 21:56:37.035618,0,TRANSFER
TXN_1540,ACC_200,ACC_130,76.23,2025-10-31 21:58:06.035618,0,TRANSFER
TXN_8132,ACC_229,ACC_933,16.38,2025-10-31 22:03:37.035618,0,TRANSFER
TXN_2237,ACC_361,ACC_653,6.56,2025-10-31 22:06:17.035618,0,TRANSFER
TXN_2802,ACC_792,ACC_962,29.19,2025-10-31 22:06:45.035618,0,TRANSFER
TXN_7569,ACC_314,ACC_270,10.56,2025-10-31 22:08:24.035618,0,TRANSFER
TXN_4667,ACC_808,ACC_81,7.23,2025-10-31 22:12:21.035618,0,TRANSFER
TXN_6202,ACC_775,ACC_152,9.58,2025-10-31 22:15:49.035618,0,TRANSFER
TXN_8429,ACC_0,ACC_173,24.42,2025-10-31 22:16:00.035618,0,TRANSFER
TXN_3972,ACC_730,ACC_559,66.68,2025-10-31 22:18:11.035618,0,TRANSFER
TXN_304,ACC_509,ACC_483,141.44,2025-10-31 22:27:58.035618,0,TRANSFER
TXN_2611,ACC_493,ACC_464,10.7,2025-10-31 22:34:44.035618,0,TRANSFER
TXN_7494,ACC_54,ACC_138,4.66,2025-10-31 22:35:42.035618,0,TRANSFER
TXN_445,ACC_127,ACC_314,67.85,2025-10-31 22:35:51.035618,0,TRANSFER
TXN_1808,ACC_404,ACC_282,43.43,2025-10-31 22:37:29.035618,0,TRANSFER
TXN_7483,ACC_769,ACC_787,83.87,2025-10-31 22:39:24.035618,0,TRANSFER
TXN_9001,ACC_370,ACC_135,4.68,2025-10-31 22:45:11.035618,0,TRANSFER
TXN_207,ACC_552,ACC_146,41.78,2025-10-31 22:51:04.035618,0,TRANSFER
TXN_1806,ACC_274,ACC_121,7.35,2025-10-31 22:52:32.035618,0,TRANSFER
TXN_6879,ACC_537,ACC_769,84.65,2025-10-31 22:58:08.035618,0,TRANSFER
TXN_8473,ACC_253,ACC_584,153.13,2025-10-31 22:59:07.035618,0,TRANSFER
TXN_3999,ACC_680,ACC_328,13.54,2025-10-31 23:02:27.035618,0,TRANSFER
TXN_9110,ACC_461,ACC_258,72.7,2025-10-31 23:05:26.035618,0,TRANSFER
TXN_4900,ACC_365,ACC_771,22.95,2025-10-31 23:12:25.035618,0,TRANSFER
TXN_5271,ACC_731,ACC_778,10.1,2025-10-31 23:14:26.035618,0,TRANSFER
TXN_5981,ACC_624,ACC_864,29.31,2025-10-31 23:15:04.035618,0,TRANSFER
TXN_7815,ACC_962,ACC_126,7.42,2025-10-31 23:16:19.035618,0,TRANSFER
TXN_9932,ACC_466,ACC_41,1788.67,2025-10-31 23:22:03.035618,1,TRANSFER
TXN_2150,ACC_745,ACC_393,33.23,2025-10-31 23:23:52.035618,0,TRANSFER
TXN_3747,ACC_255,ACC_649,132.7,2025-10-31 23:27:10.035618,0,TRANSFER
TXN_7578,ACC_68,ACC_518,1.29,2025-10-31 23:33:21.035618,0,TRANSFER
TXN_1346,ACC_17,ACC_919,5.88,2025-10-31 23:41:06.035618,0,TRANSFER
TXN_994,ACC_810,ACC_168,69.22,2025-10-31 23:41:48.035618,0,TRANSFER
TXN_3518,ACC_397,ACC_921,17.03,2025-10-31 23:53:44.035618,0,TRANSFER
TXN_904,ACC_804,ACC_653,33.43,2025-10-31 23:58:42.035618,0,TRANSFER
TXN_4752,ACC_824,ACC_0,19.26,2025-11-01 00:05:13.035618,0,TRANSFER
TXN_2693,ACC_478,ACC_533,49.22,2025-11-01 00:11:50.035618,0,TRANSFER
TXN_5121,ACC_180,ACC_480,7.16,2025-11-01 00:12:49.035618,0,TRANSFER
TXN_6979,ACC_902,ACC_773,7.89,2025-11-01 00:13:32.035618,0,TRANSFER
TXN_3936,ACC_30,ACC_162,28.05,2025-11-01 00:14:04.035618,0,TRANSFER
TXN_7164,ACC_868,ACC_502,9.15,2025-11-01 00:18:59.035618,0,TRANSFER
TXN_607,ACC_119,ACC_995,12.85,2025-11-01 00:19:53.035618,0,TRANSFER
TXN_433,ACC_975,ACC_671,4.14,2025-11-01 00:21:37.035618,0,TRANSFER
TXN_6117,ACC_793,ACC_231,35.8,2025-11-01 00:25:29.035618,0,TRANSFER
TXN_41,ACC_374,ACC_376,25.03,2025-11-01 00:30:18.035618,0,TRANSFER
TXN_1258,ACC_121,ACC_399,22.85,2025-11-01 00:30:51.035618,0,TRANSFER
TXN_5865,ACC_631,ACC_518,129.76,2025-11-01 00:37:51.035618,0,TRANSFER
TXN_9733,ACC_398,ACC_489,39.05,2025-11-01 00:39:10.035618,0,TRANSFER
TXN_5565,ACC_165,ACC_25,0.91,2025-11-01 00:40:17.035618,0,TRANSFER
TXN_3474,ACC_504,ACC_427,38.86,2025-11-01 00:46:59.035618,0,TRANSFER
TXN_6827,ACC_39,ACC_215,16.46,2025-11-01 00:49:18.035618,0,TRANSFER
TXN_214,ACC_769,ACC_469,12.54,2025-11-01 00:50:01.035618,0,TRANSFER
TXN_2049,ACC_157,ACC_304,24.21,2025-11-01 00:50:12.035618,0,TRANSFER
TXN_2247,ACC_419,ACC_631,5.11,2025-11-01 00:54:40.035618,0,TRANSFER
TXN_6169,ACC_696,ACC_429,11.67,2025-11-01 01:03:17.035618,0,TRANSFER
TXN_5397,ACC_947,ACC_162,10.7,2025-11-01 01:03:55.035618,0,TRANSFER
TXN_7954,ACC_752,ACC_670,42.52,2025-11-01 01:05:55.035618,0,TRANSFER
TXN_4491,ACC_614,ACC_857,5.49,2025-11-01 01:18:07.035618,0,TRANSFER
TXN_7432,ACC_598,ACC_938,8.88,2025-11-01 01:21:59.035618,0,TRANSFER
TXN_3073,ACC_768,ACC_711,10.6,2025-11-01 01:30:41.035618,0,TRANSFER
TXN_6921,ACC_798,ACC_857,10.25,2025-11-01 01:30:55.035618,0,TRANSFER
TXN_6073,ACC_756,ACC_4,6.08,2025-11-01 01:35:40.035618,0,TRANSFER
TXN_2903,ACC_166,ACC_662,33.29,2025-11-01 01:37:28.035618,0,TRANSFER
TXN_4659,ACC_241,ACC_611,31.79,2025-11-01 01:56:52.035618,0,TRANSFER
TXN_4000,ACC_374,ACC_926,15.77,2025-11-01 02:07:46.035618,0,TRANSFER
TXN_7846,ACC_172,ACC_409,66.96,2025-11-01 02:08:48.035618,0,TRANSFER
TXN_7096,ACC_400,ACC_491,12.9,2025-11-01 02:13:54.035618,0,TRANSFER
TXN_7023,ACC_90,ACC_380,40.62,2025-11-01 02:16:47.035618,0,TRANSFER
TXN_7627,ACC_624,ACC_26,18.15,2025-11-01 02:17:20.035618,0,TRANSFER
TXN_5178,ACC_230,ACC_849,27.28,2025-11-01 02:17:30.035618,0,TRANSFER
TXN_1968,ACC_315,ACC_899,2.59,2025-11-01 02:20:58.035618,0,TRANSFER
TXN_2267,ACC_246,ACC_629,25.97,2025-11-01 02:21:59.035618,0,TRANSFER
TXN_4426,ACC_47,ACC_362,21.05,2025-11-01 02:22:58.035618,0,TRANSFER
TXN_7983,ACC_840,ACC_380,97.77,2025-11-01 02:23:59.035618,0,TRANSFER
TXN_5578,ACC_153,ACC_693,85.3,2025-11-01 02:24:22.035618,0,TRANSFER
TXN_3720,ACC_532,ACC_231,43.98,2025-11-01 02:34:56.035618,0,TRANSFER
TXN_4856,ACC_188,ACC_850,2.81,2025-11-01 02:40:59.035618,0,TRANSFER
TXN_2441,ACC_358,ACC_495,16.42,2025-11-01 02:44:12.035618,0,TRANSFER
TXN_6631,ACC_152,ACC_417,7.88,2025-11-01 02:47:32.035618,0,TRANSFER
TXN_5442,ACC_799,ACC_827,16.58,2025-11-01 02:49:16.035618,0,TRANSFER
TXN_2099,ACC_743,ACC_905,3.02,2025-11-01 02:49:40.035618,0,TRANSFER
TXN_5063,ACC_558,ACC_415,50.17,2025-11-01 02:51:21.035618,0,TRANSFER
TXN_1833,ACC_224,ACC_947,8.36,2025-11-01 02:52:44.035618,0,TRANSFER
TXN_1072,ACC_508,ACC_278,32.59,2025-11-01 02:53:44.035618,0,TRANSFER
TXN_6031,ACC_754,ACC_832,34.9,2025-11-01 02:55:24.035618,0,TRANSFER
TXN_528,ACC_918,ACC_998,29.13,2025-11-01 03:00:21.035618,0,TRANSFER
TXN_4355,ACC_681,ACC_821,13.94,2025-11-01 03:01:31.035618,0,TRANSFER
TXN_4348,ACC_850,ACC_349,13.15,2025-11-01 03:03:16.035618,0,TRANSFER
TXN_2197,ACC_326,ACC_937,30.51,2025-11-01 03:05:34.035618,0,TRANSFER
TXN_4823,ACC_721,ACC_114,31.07,2025-11-01 03:08:55.035618,0,TRANSFER
TXN_4251,ACC_908,ACC_281,118.83,2025-11-01 03:11:40.035618,0,TRANSFER
TXN_9865,ACC_428,ACC_33,3083.28,2025-11-01 03:19:04.035618,1,TRANSFER
TXN_4499,ACC_181,ACC_608,36.81,2025-11-01 03:28:26.035618,0,TRANSFER
TXN_7845,ACC_53,ACC_124,39.23,2025-11-01 03:29:00.035618,0,TRANSFER
TXN_6170,ACC_663,ACC_476,70.3,2025-11-01 03:31:34.035618,0,TRANSFER
TXN_3406,ACC_170,ACC_44,34.13,2025-11-01 03:36:30.035618,0,TRANSFER
TXN_1074,ACC_10,ACC_138,40.21,2025-11-01 03:37:10.035618,0,TRANSFER
TXN_2523,ACC_471,ACC_707,13.02,2025-11-01 03:37:14.035618,0,TRANSFER
TXN_8037,ACC_576,ACC_973,39.79,2025-11-01 03:37:34.035618,0,TRANSFER
TXN_2296,ACC_204,ACC_477,40.53,2025-11-01 03:42:45.035618,0,TRANSFER
TXN_5824,ACC_867,ACC_533,3.33,2025-11-01 03:47:51.035618,0,TRANSFER
TXN_4944,ACC_139,ACC_166,10.44,2025-11-01 03:52:59.035618,0,TRANSFER
TXN_9579,ACC_796,ACC_313,24.82,2025-11-01 03:58:04.035618,0,TRANSFER
TXN_8527,ACC_282,ACC_632,96.96,2025-11-01 04:04:00.035618,0,TRANSFER
TXN_7942,ACC_246,ACC_654,9.18,2025-11-01 04:22:12.035618,0,TRANSFER
TXN_4318,ACC_848,ACC_259,77.14,2025-11-01 04:27:42.035618,0,TRANSFER
TXN_881,ACC_416,ACC_614,43.31,2025-11-01 04:33:03.035618,0,TRANSFER
TXN_8763,ACC_46,ACC_437,57.76,2025-11-01 04:34:54.035618,0,TRANSFER
TXN_3525,ACC_844,ACC_451,45.23,2025-11-01 04:48:37.035618,0,TRANSFER
TXN_4970,ACC_410,ACC_50,4.53,2025-11-01 04:50:01.035618,0,TRANSFER
TXN_4828,ACC_904,ACC_738,28.04,2025-11-01 05:00:00.035618,0,TRANSFER
TXN_2673,ACC_122,ACC_631,20.71,2025-11-01 05:03:14.035618,0,TRANSFER
TXN_2616,ACC_813,ACC_28,89.6,2025-11-01 05:07:52.035618,0,TRANSFER
TXN_2632,ACC_0,ACC_968,36.53,2025-11-01 05:08:19.035618,0,TRANSFER
TXN_8576,ACC_38,ACC_802,20.32,2025-11-01 05:10:04.035618,0,TRANSFER
TXN_2299,ACC_960,ACC_346,9.52,2025-11-01 05:12:34.035618,0,TRANSFER
TXN_2435,ACC_190,ACC_788,20.29,2025-11-01 05:19:58.035618,0,TRANSFER
TXN_519,ACC_564,ACC_769,25.3,2025-11-01 05:22:00.035618,0,TRANSFER
TXN_5692,ACC_986,ACC_454,33.16,2025-11-01 05:23:26.035618,0,TRANSFER
TXN_3266,ACC_959,ACC_401,187.68,2025-11-01 05:26:00.035618,0,TRANSFER
TXN_8297,ACC_672,ACC_345,11.71,2025-11-01 05:33:33.035618,0,TRANSFER
TXN_6734,ACC_526,ACC_135,9.45,2025-11-01 05:41:17.035618,0,TRANSFER
TXN_2674,ACC_996,ACC_751,6.3,2025-11-01 05:42:01.035618,0,TRANSFER
TXN_1638,ACC_837,ACC_125,4.23,2025-11-01 05:43:19.035618,0,TRANSFER
TXN_5450,ACC_752,ACC_499,17.92,2025-11-01 05:46:19.035618,0,TRANSFER
TXN_7055,ACC_214,ACC_787,16.78,2025-11-01 05:57:07.035618,0,TRANSFER
TXN_1191,ACC_888,ACC_341,21.37,2025-11-01 06:08:15.035618,0,TRANSFER
TXN_9267,ACC_52,ACC_46,83.59,2025-11-01 06:11:53.035618,0,TRANSFER
TXN_1023,ACC_983,ACC_162,60.15,2025-11-01 06:12:13.035618,0,TRANSFER
TXN_8805,ACC_112,ACC_145,28.52,2025-11-01 06:21:11.035618,0,TRANSFER
TXN_5702,ACC_601,ACC_383,74.18,2025-11-01 06:21:59.035618,0,TRANSFER
TXN_8696,ACC_262,ACC_322,9.92,2025-11-01 06:33:05.035618,0,TRANSFER
TXN_2440,ACC_838,ACC_641,58.74,2025-11-01 06:43:43.035618,0,TRANSFER
TXN_8154,ACC_840,ACC_406,12.77,2025-11-01 06:44:43.035618,0,TRANSFER
TXN_3984,ACC_741,ACC_430,21.07,2025-11-01 06:46:32.035618,0,TRANSFER
TXN_7781,ACC_574,ACC_414,25.65,2025-11-01 06:46:44.035618,0,TRANSFER
TXN_8848,ACC_702,ACC_443,8.13,2025-11-01 06:47:10.035618,0,TRANSFER
TXN_2258,ACC_42,ACC_491,5.31,2025-11-01 06:54:50.035618,0,TRANSFER
TXN_1505,ACC_600,ACC_319,3.28,2025-11-01 07:04:25.035618,0,TRANSFER
TXN_4049,ACC_520,ACC_63,17.29,2025-11-01 07:07:39.035618,0,TRANSFER
TXN_2518,ACC_153,ACC_182,97.62,2025-11-01 07:12:59.035618,0,TRANSFER
TXN_9294,ACC_35,ACC_951,6.78,2025-11-01 07:18:40.035618,0,TRANSFER
TXN_9290,ACC_111,ACC_414,6.43,2025-11-01 07:18:54.035618,0,TRANSFER
TXN_1748,ACC_959,ACC_696,16.36,2025-11-01 07:22:21.035618,0,TRANSFER
TXN_3711,ACC_590,ACC_32,10.83,2025-11-01 07:24:33.035618,0,TRANSFER
TXN_3880,ACC_138,ACC_938,22.76,2025-11-01 07:24:50.035618,0,TRANSFER
TXN_6455,ACC_359,ACC_660,27.84,2025-11-01 07:26:37.035618,0,TRANSFER
TXN_775,ACC_488,ACC_738,55.34,2025-11-01 07:44:07.035618,0,TRANSFER
TXN_314,ACC_381,ACC_25,8.13,2025-11-01 07:53:02.035618,0,TRANSFER
TXN_2812,ACC_614,ACC_220,37.33,2025-11-01 07:55:30.035618,0,TRANSFER
TXN_288,ACC_757,ACC_80,13.68,2025-11-01 08:03:30.035618,0,TRANSFER
TXN_7296,ACC_411,ACC_416,15.14,2025-11-01 08:05:16.035618,0,TRANSFER
TXN_9904,ACC_709,ACC_936,2638.78,2025-11-01 08:06:24.035618,1,TRANSFER
TXN_7978,ACC_761,ACC_136,11.41,2025-11-01 08:18:44.035618,0,TRANSFER
TXN_8858,ACC_496,ACC_355,8.21,2025-11-01 08:28:05.035618,0,TRANSFER
TXN_2312,ACC_155,ACC_134,2.31,2025-11-01 08:28:52.035618,0,TRANSFER
TXN_1240,ACC_509,ACC_151,25.73,2025-11-01 08:33:33.035618,0,TRANSFER
TXN_1087,ACC_310,ACC_129,3.11,2025-11-01 08:35:34.035618,0,TRANSFER
TXN_6150,ACC_366,ACC_264,25.57,2025-11-01 08:38:56.035618,0,TRANSFER
TXN_793,ACC_340,ACC_563,18.4,2025-11-01 08:40:46.035618,0,TRANSFER
TXN_9261,ACC_816,ACC_523,40.63,2025-11-01 08:43:40.035618,0,TRANSFER
TXN_9490,ACC_761,ACC_757,11.67,2025-11-01 08:53:51.035618,0,TRANSFER
TXN_8827,ACC_385,ACC_716,40.37,2025-11-01 08:54:15.035618,0,TRANSFER
TXN_6126,ACC_101,ACC_464,82.79,2025-11-01 08:55:30.035618,0,TRANSFER
TXN_2642,ACC_601,ACC_978,45.88,2025-11-01 08:55:35.035618,0,TRANSFER
TXN_6966,ACC_389,ACC_57,16.13,2025-11-01 08:55:42.035618,0,TRANSFER
TXN_6740,ACC_294,ACC_439,30.87,2025-11-01 08:59:07.035618,0,TRANSFER
TXN_7122,ACC_125,ACC_231,24.74,2025-11-01 08:59:12.035618,0,TRANSFER
TXN_5089,ACC_977,ACC_399,7.24,2025-11-01 08:59:15.035618,0,TRANSFER
TXN_3196,ACC_943,ACC_797,4.1,2025-11-01 09:09:51.035618,0,TRANSFER
TXN_2364,ACC_681,ACC_878,4.16,2025-11-01 09:12:46.035618,0,TRANSFER
TXN_8370,ACC_353,ACC_468,2.75,2025-11-01 09:17:38.035618,0,TRANSFER
TXN_9499,ACC_114,ACC_837,11.64,2025-11-01 09:20:02.035618,0,TRANSFER
TXN_1103,ACC_367,ACC_810,14.26,2025-11-01 09:24:51.035618,0,TRANSFER
TXN_3476,ACC_928,ACC_67,25.71,2025-11-01 09:30:09.035618,0,TRANSFER
TXN_8789,ACC_228,ACC_961,4.47,2025-11-01 09:33:39.035618,0,TRANSFER
TXN_9993,ACC_739,ACC_990,3929.55,2025-11-01 09:38:50.035618,1,TRANSFER
TXN_2576,ACC_660,ACC_340,44.54,2025-11-01 09:57:57.035618,0,TRANSFER
TXN_2891,ACC_659,ACC_143,12.67,2025-11-01 10:00:52.035618,0,TRANSFER
TXN_9422,ACC_675,ACC_799,7.34,2025-11-01 10:01:21.035618,0,TRANSFER
TXN_5196,ACC_837,ACC_797,67.49,2025-11-01 10:09:50.035618,0,TRANSFER
TXN_3468,ACC_940,ACC_158,1.98,2025-11-01 10:12:46.035618,0,TRANSFER
TXN_5974,ACC_650,ACC_231,7.26,2025-11-01 10:14:26.035618,0,TRANSFER
TXN_8998,ACC_753,ACC_229,15.21,2025-11-01 10:24:01.035618,0,TRANSFER
TXN_6496,ACC_38,ACC_118,3.16,2025-11-01 10:28:26.035618,0,TRANSFER
TXN_6270,ACC_587,ACC_221,67.37,2025-11-01 10:29:49.035618,0,TRANSFER
TXN_454,ACC_510,ACC_481,52.56,2025-11-01 10:31:16.035618,0,TRANSFER
TXN_5190,ACC_826,ACC_256,112.06,2025-11-01 10:32:23.035618,0,TRANSFER
